UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Dustin,@DJLK20,2022-01-02T07:16:46.000Z,"Dustin
@DJLK20
·
2022年1月2日","Had a great time tonight! Thank you 
@tacomacomedy
 @sarahcolonna
 @JonRyan9
!",,,,8,['https://pbs.twimg.com/media/FIFGNHvVIAACdWe?format=jpg&name=900x900'],https://twitter.com/DJLK20/status/1477539348941737984
Dustin,@DJLK20,2022-01-02T02:10:36.000Z,"Dustin
@DJLK20
·
2022年1月2日","Made it for my first time at 
@tacomacomedy
! My kids, myself and my friend 
@aileen206
 are here to watch 
@sarahcolonna
! We are really looking forward to the show!",,,,1,[],https://twitter.com/DJLK20/status/1477462297643663360
Dustin,@DJLK20,2022-01-03T06:17:46.000Z,"Dustin
@DJLK20
·
2022年1月3日",My grandma passed away in October. She left me all of her Seattle sports  memorabilia. We went through a lot of it tonight. Turns out posters of sexy cowboys and Tom Selleck were a big part of Seattle sports culture.,,,,4,[],https://twitter.com/DJLK20/status/1477886889117974529
Dustin,@DJLK20,2022-01-07T06:48:29.000Z,"Dustin
@DJLK20
·
2022年1月7日",Ruff life.,,1,,2,['https://pbs.twimg.com/media/FIevri0VQAAMCPz?format=jpg&name=900x900'],https://twitter.com/DJLK20/status/1479344170460332032
Dustin,@DJLK20,2022-01-08T08:44:45.000Z,"Dustin
@DJLK20
·
2022年1月8日",Sometimes I think about how nice it would be to just disappear. Just go out in the woods somewhere and not have to deal with the bs of society anymore. Off the grid sounds pretty nice.,,1,1,1,[],https://twitter.com/DJLK20/status/1479735815248830465
Dustin,@DJLK20,2022-01-08T06:28:33.000Z,"Dustin
@DJLK20
·
2022年1月8日",When you lose someone that first year seems to be the hardest. I lost my grandma back in October and we were very close. My birthday is tomorrow. When I checked the mail today I realized that I wouldn’t be getting a card from her anymore. That hit me hard today.,,5,,7,[],https://twitter.com/DJLK20/status/1479701542596845568
Dustin,@DJLK20,2022-01-08T05:52:34.000Z,"Dustin
@DJLK20
·
2022年1月8日",One kid tested positive for Covid on Monday. The other got tested today. I was sick Monday through Wednesday. Now my wife is in bed and feeling sick. My birthday is tomorrow. Yay us . I’m just glad we didn’t pay to go to the Hawks game in Arizona like we planned.,🥴,1,,3,[],https://twitter.com/DJLK20/status/1479692483571290117
Dustin,@DJLK20,2022-01-09T21:18:18.000Z,"Dustin
@DJLK20
·
2022年1月10日",This certainly wasn’t the season we wanted or expected. I hope the Seahawks take us into the offseason with a win. Especially with how uncertain this offseason is looking.,,,1,2,[],https://twitter.com/DJLK20/status/1480287839988318209
Dustin,@DJLK20,2022-01-10T08:34:33.000Z,"Dustin
@DJLK20
·
2022年1月10日",Side note. If you have issues you need to talk about you can dm me anytime. No judgment. No chance your story gets shared.,,,,,[],https://twitter.com/DJLK20/status/1480458026528034816
Dustin,@DJLK20,2022-01-10T08:09:27.000Z,"Dustin
@DJLK20
·
2022年1月10日",I was diagnosed with PTSD recently and prescribed medication recently. I took for a while and I didn’t notice any difference. I stopped taking it on Thursday and now I see the difference. I’ve been depressed. The meds work. Please use them.,,1,3,12,[],https://twitter.com/DJLK20/status/1480451710157946884
Dustin,@DJLK20,2022-01-10T06:44:53.000Z,"Dustin
@DJLK20
·
2022年1月10日","Well, I guess that ending was better than the original.",,,,,[],https://twitter.com/DJLK20/status/1480430426648809472
Dustin,@DJLK20,2022-01-10T05:21:20.000Z,"Dustin
@DJLK20
·
2022年1月10日",And now I move on to Dexter.,,,,,[],https://twitter.com/DJLK20/status/1480409400388902914
Dustin,@DJLK20,2022-01-10T01:52:46.000Z,"Dustin
@DJLK20
·
2022年1月10日",This new episode of Seal Team is hard to watch.,,,,1,[],https://twitter.com/DJLK20/status/1480356911358701569
Dustin,@DJLK20,2022-01-12T08:11:17.000Z,"Dustin
@DJLK20
·
2022年1月12日","It’s funny how much your dogs care when you jump into bed. Nobody else does, but you your dogs do.",,1,,7,[],https://twitter.com/DJLK20/status/1481176943823187969
Dustin,@DJLK20,2022-01-12T05:52:02.000Z,"Dustin
@DJLK20
·
2022年1月12日","So I won’t say I have resolutions so much as goals. Things I want to be able to do. Like, I want to be in bed by 9 and turn screens off by 10. To me, that is an actual goal. It’s small, but i struggle to meet that standard. Anyone else have that small goal struggle?",,1,,1,[],https://twitter.com/DJLK20/status/1481141901760020485
Dustin,@DJLK20,2022-01-15T05:30:37.000Z,"Dustin
@DJLK20
·
2022年1月15日",Peacemaker is fucking weird,,,,,[],https://twitter.com/DJLK20/status/1482223676099493890
Dustin,@DJLK20,2022-01-18T07:14:34.000Z,"Dustin
@DJLK20
·
2022年1月18日","I just realized that I am actually in the year now where I become an empty nester. At 41. It’s scary, sad, and unbelievable all at the same time.",,,,,[],https://twitter.com/DJLK20/status/1483337001893986305
Dustin,@DJLK20,2022-01-20T04:50:33.000Z,"Dustin
@DJLK20
·
2022年1月20日",This is a great story!,🦅 ❤,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1483852406047838212/pu/img/7yITIx0y6NgcZB_P.jpg'],https://twitter.com/DJLK20/status/1484025531406315521
Dustin,@DJLK20,2022-01-21T07:07:06.000Z,"Dustin
@DJLK20
·
2022年1月21日","I may have made a mistake. I bought a new recliner with cup holders, storage, usb charging, and push button movement, with my Christmas and birthday money. I have been spending far too much time “breaking it in”",,2,,3,[],https://twitter.com/DJLK20/status/1484422286409035777
Dustin,@DJLK20,2022-01-22T10:21:12.000Z,"Dustin
@DJLK20
·
2022年1月22日",This pic is from a relative that lives  in number 2 canyon in Wenatchee. This is the view from their front yard.,,4,6,103,[],https://twitter.com/DJLK20/status/1484833518727229442
Dustin,@DJLK20,2022-01-29T04:35:28.000Z,"Dustin
@DJLK20
·
2022年1月29日",Kona thought she was going to get smacked. Lol.,,,1,4,['https://pbs.twimg.com/ext_tw_video_thumb/1487283185499009026/pu/img/bgtjGqE3HFdXAcq2.jpg'],https://twitter.com/DJLK20/status/1487283227748302850
Dustin,@DJLK20,2022-01-30T06:39:41.000Z,"Dustin
@DJLK20
·
2022年1月30日",My furballs are stealing my couch!,,2,,5,[],https://twitter.com/DJLK20/status/1487676877309235201
Dustin,@DJLK20,2022-01-30T04:59:40.000Z,"Dustin
@DJLK20
·
2022年1月30日",I had no interest in watching the Hitman’s Bodyguard but my kids talked me into watching it tonight. It’s way more entertaining than I thought it would be!,,1,,1,[],https://twitter.com/DJLK20/status/1487651707307712512
Dustin,@DJLK20,2022-02-12T07:27:44.000Z,"Dustin
@DJLK20
·
2022年2月12日",Kona found a blanket to hide in.,,,,1,[],https://twitter.com/DJLK20/status/1492400009450459139
Dustin,@DJLK20,2022-02-12T07:02:15.000Z,"Dustin
@DJLK20
·
2022年2月12日",This Russia thing is getting crazy. If the US is looking for vets I’m in. Already talked to the wife. I have the green light to help.,,1,,2,[],https://twitter.com/DJLK20/status/1492393595667509250
Dustin,@DJLK20,2022-02-14T02:40:15.000Z,"Dustin
@DJLK20
·
2022年2月14日",I have myself a Marley soft taco right now.,,,,2,[],https://twitter.com/DJLK20/status/1493052437095411714
Dustin,@DJLK20,2022-02-17T17:35:37.000Z,"Dustin
@DJLK20
·
2022年2月18日",The cameo in the Peacemaker season finale was hilarious!,,,,1,[],https://twitter.com/DJLK20/status/1494364928647389204
,,2022-02-19T17:07:58.000Z,,I’m a fat out of shape guy and I’ve started working on that. I got this guy setup last night and did my first workout today. It kicked my ass. I’ve got a long ways to go.,,3,,10,[],https://twitter.com/DJLK20/status/1495082743696281600
Dustin,@DJLK20,2022-02-19T15:54:36.000Z,"Dustin
@DJLK20
·
2022年2月19日",I’m getting pretty tired of this not winning the lottery bullshit. I woke up again today not a millionaire. I guess retirement stays elusive.,,1,,5,[],https://twitter.com/DJLK20/status/1495064282043539460
Dustin,@DJLK20,2022-02-19T17:07:58.000Z,"Dustin
@DJLK20
·
2022年2月20日",I’m a fat out of shape guy and I’ve started working on that. I got this guy setup last night and did my first workout today. It kicked my ass. I’ve got a long ways to go.,,3,,10,[],https://twitter.com/DJLK20/status/1495082743696281600
Dustin,@DJLK20,2022-02-24T23:07:08.000Z,"Dustin
@DJLK20
·
2022年2月25日",Since we have been wearing masks I wonder if gum and breathe mint sales have gone up because people don’t want to smell their own breath or down because they don’t have to worry about other people smelling their breath.,,1,,1,[],https://twitter.com/DJLK20/status/1496985070388670472
Dustin,@DJLK20,2022-02-24T01:25:54.000Z,"Dustin
@DJLK20
·
2022年2月24日",This is how I feel whenever I go to the grocery store by myself.,,,,,['https://pbs.twimg.com/tweet_video_thumb/FMUyJ1GVkAUAzD6.jpg'],https://twitter.com/DJLK20/status/1496657607750156289
Dustin,@DJLK20,2022-02-27T02:54:55.000Z,"Dustin
@DJLK20
·
2022年2月27日",This Vikings spin off isn’t bad. I’m on episode two and I’m liking it already.,,,,,[],https://twitter.com/DJLK20/status/1497767170142441480
Dustin,@DJLK20,2022-03-01T03:07:07.000Z,"Dustin
@DJLK20
·
2022年3月1日",I’ve been working on passing the CompTia A+ exams for a while now. Tonight I finally got it done! Both tests are passed and I can relax for a night before I get to working on my next certification tomorrow!,,1,,1,[],https://twitter.com/DJLK20/status/1498495017542844418
